load_zone	timestamp	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	zone_demand_mw
West	2018110400	7618.31	0	7618.31
West	2018110401	7268.88	0	7268.88
West	2018110402	7065.41	0	7065.41
West	2018110403	6980.83	0	6980.83
West	2018110404	7086.36	0	7086.36
West	2018110405	7658.23	0	7658.23
West	2018110406	8770.05	0	8770.05
West	2018110407	9042.52	0	9042.52
West	2018110408	9217.52	0	9217.52
West	2018110409	9588.73	0	9588.73
West	2018110410	10050.7	0	10050.7
West	2018110411	10343.7	0	10343.7
West	2018110412	10492.7	0	10492.7
West	2018110413	10528.8	0	10528.8
West	2018110414	10508.1	0	10508.1
West	2018110415	10483.3	0	10483.3
West	2018110416	10466.3	0	10466.3
West	2018110417	10687.2	0	10687.2
West	2018110418	11038	0	11038
West	2018110419	10809.7	0	10809.7
West	2018110420	10360.5	0	10360.5
West	2018110421	9555.98	0	9555.98
West	2018110422	8649.05	0	8649.05
West	2018110423	7781.33	0	7781.33
West	2018110500	7150.92	0	7150.92
West	2018110501	6836.85	0	6836.85
West	2018110502	6678.62	0	6678.62
West	2018110503	6579.79	0	6579.79
West	2018110504	6669.52	0	6669.52
West	2018110505	7189.83	0	7189.83
West	2018110506	8290.31	0	8290.31
West	2018110507	8625.95	0	8625.95
West	2018110508	8682.93	0	8682.93
West	2018110509	8857.91	0	8857.91
West	2018110510	9033.08	0	9033.08
West	2018110511	9102.69	0	9102.69
West	2018110512	9094.12	0	9094.12
West	2018110513	9084.67	0	9084.67
West	2018110514	9037.84	0	9037.84
West	2018110515	9046.18	0	9046.18
West	2018110516	9183.97	0	9183.97
West	2018110517	9537.21	0	9537.21
West	2018110518	9846.89	0	9846.89
West	2018110519	9711.93	0	9711.93
West	2018110520	9411.93	0	9411.93
West	2018110521	8836.79	0	8836.79
West	2018110522	8147.38	0	8147.38
West	2018110523	7372.75	0	7372.75
West	2018110600	6853.44	0	6853.44
West	2018110601	6526.67	0	6526.67
West	2018110602	6435.95	0	6435.95
West	2018110603	6402.22	0	6402.22
West	2018110604	6543.9	0	6543.9
West	2018110605	7047.37	0	7047.37
West	2018110606	8192.66	0	8192.66
West	2018110607	8508.5	0	8508.5
West	2018110608	8559.74	0	8559.74
West	2018110609	8662.1	0	8662.1
West	2018110610	8742.69	0	8742.69
West	2018110611	8746.36	0	8746.36
West	2018110612	8694.04	0	8694.04
West	2018110613	8668.41	0	8668.41
West	2018110614	8581.47	0	8581.47
West	2018110615	8566.77	0	8566.77
West	2018110616	8669.38	0	8669.38
West	2018110617	9052.37	0	9052.37
West	2018110618	9504.63	0	9504.63
West	2018110619	9484.06	0	9484.06
West	2018110620	9275.99	0	9275.99
West	2018110621	8774.2	0	8774.2
West	2018110622	8055.27	0	8055.27
West	2018110623	7337.63	0	7337.63
West	2018110700	6801.13	0	6801.13
West	2018110701	6574.66	0	6574.66
West	2018110702	6453.64	0	6453.64
West	2018110703	6410.79	0	6410.79
West	2018110704	6583.7	0	6583.7
West	2018110705	7149.42	0	7149.42
West	2018110706	8266.2	0	8266.2
West	2018110707	8482.61	0	8482.61
West	2018110708	8447.21	0	8447.21
West	2018110709	8467.9	0	8467.9
West	2018110710	8546.17	0	8546.17
West	2018110711	8545.84	0	8545.84
West	2018110712	8467.13	0	8467.13
West	2018110713	8496.29	0	8496.29
West	2018110714	8455.86	0	8455.86
West	2018110715	8413.94	0	8413.94
West	2018110716	8420.2	0	8420.2
West	2018110717	8638.76	0	8638.76
West	2018110718	9003.56	0	9003.56
West	2018110719	8826.63	0	8826.63
West	2018110720	8604.44	0	8604.44
West	2018110721	8282.43	0	8282.43
West	2018110722	7843.96	0	7843.96
West	2018110723	7332.94	0	7332.94
West	2018110800	6881.93	0	6881.93
West	2018110801	6579.82	0	6579.82
West	2018110802	6407.84	0	6407.84
West	2018110803	6329.52	0	6329.52
West	2018110804	6364.32	0	6364.32
West	2018110805	6591.34	0	6591.34
West	2018110806	6958.13	0	6958.13
West	2018110807	7279.84	0	7279.84
West	2018110808	7722.48	0	7722.48
West	2018110809	7987.09	0	7987.09
West	2018110810	8182.66	0	8182.66
West	2018110811	8292.19	0	8292.19
West	2018110812	8398.34	0	8398.34
West	2018110813	8458.64	0	8458.64
West	2018110814	8505.5	0	8505.5
West	2018110815	8518.97	0	8518.97
West	2018110816	8475.06	0	8475.06
West	2018110817	8494.55	0	8494.55
West	2018110818	8838.42	0	8838.42
West	2018110819	8668.68	0	8668.68
West	2018110820	8450.27	0	8450.27
West	2018110821	8122.96	0	8122.96
West	2018110822	7673.76	0	7673.76
West	2018110823	7193.5	0	7193.5
West	2018110900	6749.44	0	6749.44
West	2018110901	6430.61	0	6430.61
West	2018110902	6291.81	0	6291.81
West	2018110903	6233.74	0	6233.74
West	2018110904	6265.15	0	6265.15
West	2018110905	6438.63	0	6438.63
West	2018110906	6731.98	0	6731.98
West	2018110907	7017.04	0	7017.04
West	2018110908	7475.73	0	7475.73
West	2018110909	7751.47	0	7751.47
West	2018110910	7870.79	0	7870.79
West	2018110911	8004.1	0	8004.1
West	2018110912	8148.77	0	8148.77
West	2018110913	8272.6	0	8272.6
West	2018110914	8376	0	8376
West	2018110915	8462.13	0	8462.13
West	2018110916	8529.76	0	8529.76
West	2018110917	8672.76	0	8672.76
West	2018110918	9212.26	0	9212.26
West	2018110919	9142.87	0	9142.87
West	2018110920	8848.89	0	8848.89
West	2018110921	8445.78	0	8445.78
West	2018110922	7796.78	0	7796.78
West	2018110923	7111.1	0	7111.1
West	2018111000	6600.7	0	6600.7
West	2018111001	6383.89	0	6383.89
West	2018111002	6282.99	0	6282.99
West	2018111003	6294.91	0	6294.91
West	2018111004	6487.54	0	6487.54
West	2018111005	7173.89	0	7173.89
West	2018111006	8326.57	0	8326.57
West	2018111007	8525.58	0	8525.58
West	2018111008	8449.46	0	8449.46
West	2018111009	8524.59	0	8524.59
West	2018111010	8687.82	0	8687.82
West	2018111011	8851.5	0	8851.5
West	2018111012	8986.54	0	8986.54
West	2018111013	9146.04	0	9146.04
West	2018111014	9297.85	0	9297.85
West	2018111015	9356.84	0	9356.84
West	2018111016	9392.14	0	9392.14
West	2018111017	9603.2	0	9603.2
West	2018111018	10149.4	0	10149.4
West	2018111019	10015.1	0	10015.1
West	2018111020	9730.21	0	9730.21
West	2018111021	9208.44	0	9208.44
West	2018111022	8435.61	0	8435.61
West	2018111023	7608.23	0	7608.23
West	2018111100	7021.03	0	7021.03
West	2018111101	6695.66	0	6695.66
West	2018111102	6520.45	0	6520.45
West	2018111103	6474.26	0	6474.26
West	2018111104	6563.32	0	6563.32
West	2018111105	7071.43	0	7071.43
West	2018111106	8113.24	0	8113.24
West	2018111107	8387.55	0	8387.55
West	2018111108	8578.71	0	8578.71
West	2018111109	8879.33	0	8879.33
West	2018111110	9154.17	0	9154.17
West	2018111111	9302.55	0	9302.55
West	2018111112	9348.48	0	9348.48
West	2018111113	9342.11	0	9342.11
West	2018111114	9221.26	0	9221.26
West	2018111115	9140.87	0	9140.87
West	2018111116	9218.95	0	9218.95
West	2018111117	9643.07	0	9643.07
West	2018111118	10246.1	0	10246.1
West	2018111119	10133.6	0	10133.6
West	2018111120	10015.6	0	10015.6
West	2018111121	9573.35	0	9573.35
West	2018111122	8900.01	0	8900.01
West	2018111123	8228.71	0	8228.71
West	2018111200	7802.54	0	7802.54
West	2018111201	7564.01	0	7564.01
West	2018111202	7575.76	0	7575.76
West	2018111203	7673.56	0	7673.56
West	2018111204	7992.27	0	7992.27
West	2018111205	8831.13	0	8831.13
West	2018111206	10307.9	0	10307.9
West	2018111207	10612.5	0	10612.5
West	2018111208	10418.3	0	10418.3
West	2018111209	10322.4	0	10322.4
West	2018111210	10255.2	0	10255.2
West	2018111211	10149.9	0	10149.9
West	2018111212	10021.5	0	10021.5
West	2018111213	9919.41	0	9919.41
West	2018111214	9776.61	0	9776.61
West	2018111215	9852.64	0	9852.64
West	2018111216	10268.1	0	10268.1
West	2018111217	11152.4	0	11152.4
West	2018111218	11945.3	0	11945.3
West	2018111219	12082.8	0	12082.8
West	2018111220	11969.9	0	11969.9
West	2018111221	11596.4	0	11596.4
West	2018111222	10905	0	10905
West	2018111223	10231	0	10231
West	2018111300	9856.06	0	9856.06
West	2018111301	9772.88	0	9772.88
West	2018111302	9803.96	0	9803.96
West	2018111303	10008.8	0	10008.8
West	2018111304	10448.9	0	10448.9
West	2018111305	11407.4	0	11407.4
West	2018111306	12901	0	12901
West	2018111307	13141	0	13141
West	2018111308	12966	0	12966
West	2018111309	12935.7	0	12935.7
West	2018111310	12728.7	0	12728.7
West	2018111311	12423.3	0	12423.3
West	2018111312	12109.4	0	12109.4
West	2018111313	11714.9	0	11714.9
West	2018111314	11455.7	0	11455.7
West	2018111315	11474.7	0	11474.7
West	2018111316	11806.1	0	11806.1
West	2018111317	12631.8	0	12631.8
West	2018111318	13504.1	0	13504.1
West	2018111319	13623.7	0	13623.7
West	2018111320	13558.3	0	13558.3
West	2018111321	13061.1	0	13061.1
West	2018111322	12302.7	0	12302.7
West	2018111323	11555.9	0	11555.9
West	2018111400	11080.4	0	11080.4
West	2018111401	10903.6	0	10903.6
West	2018111402	10864.7	0	10864.7
West	2018111403	10924.1	0	10924.1
West	2018111404	11222.9	0	11222.9
West	2018111405	12042.7	0	12042.7
West	2018111406	13303	0	13303
West	2018111407	13307.5	0	13307.5
West	2018111408	12965.3	0	12965.3
West	2018111409	12715.2	0	12715.2
West	2018111410	12302.4	0	12302.4
West	2018111411	11768.1	0	11768.1
West	2018111412	11217.3	0	11217.3
West	2018111413	10797.2	0	10797.2
West	2018111414	10493.1	0	10493.1
West	2018111415	10446	0	10446
West	2018111416	10721.6	0	10721.6
West	2018111417	11428.6	0	11428.6
West	2018111418	12016	0	12016
West	2018111419	11930.9	0	11930.9
West	2018111420	11773.2	0	11773.2
West	2018111421	11449	0	11449
West	2018111422	10929.6	0	10929.6
West	2018111423	10392	0	10392
West	2018111500	9924.94	0	9924.94
West	2018111501	9652.61	0	9652.61
West	2018111502	9523.07	0	9523.07
West	2018111503	9498.03	0	9498.03
West	2018111504	9591.76	0	9591.76
West	2018111505	9913.18	0	9913.18
West	2018111506	10384.8	0	10384.8
West	2018111507	10762.3	0	10762.3
West	2018111508	11188.9	0	11188.9
West	2018111509	11332.8	0	11332.8
West	2018111510	11251.4	0	11251.4
West	2018111511	10940.1	0	10940.1
West	2018111512	10423.8	0	10423.8
West	2018111513	10062.3	0	10062.3
West	2018111514	9828.87	0	9828.87
West	2018111515	9720.95	0	9720.95
West	2018111516	9793.85	0	9793.85
West	2018111517	10157.6	0	10157.6
West	2018111518	10491.1	0	10491.1
West	2018111519	10383	0	10383
West	2018111520	10161.1	0	10161.1
West	2018111521	9822.29	0	9822.29
West	2018111522	9365.93	0	9365.93
West	2018111523	8840.52	0	8840.52
West	2018111600	8335.75	0	8335.75
West	2018111601	8040.74	0	8040.74
West	2018111602	7883.02	0	7883.02
West	2018111603	7827.4	0	7827.4
West	2018111604	7862.91	0	7862.91
West	2018111605	8054.78	0	8054.78
West	2018111606	8375.57	0	8375.57
West	2018111607	8616.85	0	8616.85
West	2018111608	9016.8	0	9016.8
West	2018111609	9277.42	0	9277.42
West	2018111610	9308.64	0	9308.64
West	2018111611	9271.28	0	9271.28
West	2018111612	9206.56	0	9206.56
West	2018111613	9152.36	0	9152.36
West	2018111614	9146	0	9146
West	2018111615	9245.02	0	9245.02
West	2018111616	9496.58	0	9496.58
West	2018111617	10137	0	10137
West	2018111618	10808.8	0	10808.8
West	2018111619	11035.8	0	11035.8
West	2018111620	11112.2	0	11112.2
West	2018111621	11038.6	0	11038.6
West	2018111622	10624.3	0	10624.3
West	2018111623	10181.5	0	10181.5
West	2018111700	9988.22	0	9988.22
West	2018111701	10006.6	0	10006.6
West	2018111702	10164.7	0	10164.7
West	2018111703	10473.1	0	10473.1
West	2018111704	11036.9	0	11036.9
West	2018111705	12174.4	0	12174.4
West	2018111706	13784.9	0	13784.9
West	2018111707	14035.7	0	14035.7
West	2018111708	13452.3	0	13452.3
West	2018111709	12970.6	0	12970.6
West	2018111710	12387.3	0	12387.3
West	2018111711	11713.7	0	11713.7
West	2018111712	11175.7	0	11175.7
West	2018111713	10671.5	0	10671.5
West	2018111714	10221.3	0	10221.3
West	2018111715	10041.8	0	10041.8
West	2018111716	10236.4	0	10236.4
West	2018111717	11125.1	0	11125.1
West	2018111718	12356.9	0	12356.9
West	2018111719	12785.2	0	12785.2
West	2018111720	12996	0	12996
West	2018111721	12749.3	0	12749.3
West	2018111722	12075.2	0	12075.2
West	2018111723	11359.8	0	11359.8
West	2018111800	10959	0	10959
West	2018111801	10782.2	0	10782.2
West	2018111802	10783.3	0	10783.3
West	2018111803	10890.9	0	10890.9
West	2018111804	11194	0	11194
West	2018111805	12186.2	0	12186.2
West	2018111806	13665	0	13665
West	2018111807	13666.7	0	13666.7
West	2018111808	12753.6	0	12753.6
West	2018111809	11930.7	0	11930.7
West	2018111810	11212.5	0	11212.5
West	2018111811	10600	0	10600
West	2018111812	10102	0	10102
West	2018111813	9754.86	0	9754.86
West	2018111814	9490.94	0	9490.94
West	2018111815	9443.97	0	9443.97
West	2018111816	9684.73	0	9684.73
West	2018111817	10487.6	0	10487.6
West	2018111818	11536.2	0	11536.2
West	2018111819	11802.5	0	11802.5
West	2018111820	11886.4	0	11886.4
West	2018111821	11590	0	11590
West	2018111822	10969	0	10969
West	2018111823	10279.7	0	10279.7
West	2018111900	9870.54	0	9870.54
West	2018111901	9784.05	0	9784.05
West	2018111902	9719.64	0	9719.64
West	2018111903	9773.17	0	9773.17
West	2018111904	10122.3	0	10122.3
West	2018111905	11048.4	0	11048.4
West	2018111906	12431.4	0	12431.4
West	2018111907	12383.9	0	12383.9
West	2018111908	11478.7	0	11478.7
West	2018111909	10655	0	10655
West	2018111910	9986.77	0	9986.77
West	2018111911	9404.17	0	9404.17
West	2018111912	8980.46	0	8980.46
West	2018111913	8753.87	0	8753.87
West	2018111914	8603.06	0	8603.06
West	2018111915	8486.68	0	8486.68
West	2018111916	8596.24	0	8596.24
West	2018111917	9019.57	0	9019.57
West	2018111918	9780.44	0	9780.44
West	2018111919	9812.06	0	9812.06
West	2018111920	9728.3	0	9728.3
West	2018111921	9345.75	0	9345.75
West	2018111922	8680.72	0	8680.72
West	2018111923	8022.85	0	8022.85
West	2018112000	7620.21	0	7620.21
West	2018112001	7416.57	0	7416.57
West	2018112002	7376.94	0	7376.94
West	2018112003	7421.61	0	7421.61
West	2018112004	7686.32	0	7686.32
West	2018112005	8435.79	0	8435.79
West	2018112006	9670.5	0	9670.5
West	2018112007	9757.64	0	9757.64
West	2018112008	9410.52	0	9410.52
West	2018112009	9231.24	0	9231.24
West	2018112010	9117.42	0	9117.42
West	2018112011	9006.87	0	9006.87
West	2018112012	8845.38	0	8845.38
West	2018112013	8820.54	0	8820.54
West	2018112014	8778.79	0	8778.79
West	2018112015	8760.13	0	8760.13
West	2018112016	8828.15	0	8828.15
West	2018112017	9227.07	0	9227.07
West	2018112018	9731.92	0	9731.92
West	2018112019	9665.18	0	9665.18
West	2018112020	9498.87	0	9498.87
West	2018112021	9029.35	0	9029.35
West	2018112022	8345.24	0	8345.24
West	2018112023	7570.67	0	7570.67
West	2018112100	7030.37	0	7030.37
West	2018112101	6716.5	0	6716.5
West	2018112102	6532.84	0	6532.84
West	2018112103	6475.25	0	6475.25
West	2018112104	6593.01	0	6593.01
West	2018112105	7169.39	0	7169.39
West	2018112106	8303.35	0	8303.35
West	2018112107	8665.87	0	8665.87
West	2018112108	8662.58	0	8662.58
West	2018112109	8850.75	0	8850.75
West	2018112110	9000.17	0	9000.17
West	2018112111	9081.3	0	9081.3
West	2018112112	9108.5	0	9108.5
West	2018112113	9136.1	0	9136.1
West	2018112114	9080.41	0	9080.41
West	2018112115	9082.86	0	9082.86
West	2018112116	9062.12	0	9062.12
West	2018112117	9383.03	0	9383.03
West	2018112118	9664.61	0	9664.61
West	2018112119	9478.98	0	9478.98
West	2018112120	9245.99	0	9245.99
West	2018112121	8895.14	0	8895.14
West	2018112122	8415.35	0	8415.35
West	2018112123	7846	0	7846
West	2018112200	7319.18	0	7319.18
West	2018112201	6960.47	0	6960.47
West	2018112202	6734.03	0	6734.03
West	2018112203	6599.73	0	6599.73
West	2018112204	6581	0	6581
West	2018112205	6748.83	0	6748.83
West	2018112206	7093.97	0	7093.97
West	2018112207	7461.01	0	7461.01
West	2018112208	8010.25	0	8010.25
West	2018112209	8536.14	0	8536.14
West	2018112210	8789.88	0	8789.88
West	2018112211	9019.44	0	9019.44
West	2018112212	9110.59	0	9110.59
West	2018112213	9085.26	0	9085.26
West	2018112214	9021.66	0	9021.66
West	2018112215	9046.8	0	9046.8
West	2018112216	9045.54	0	9045.54
West	2018112217	9269.96	0	9269.96
West	2018112218	9556.22	0	9556.22
West	2018112219	9330.59	0	9330.59
West	2018112220	8869.24	0	8869.24
West	2018112221	8426.05	0	8426.05
West	2018112222	7973.78	0	7973.78
West	2018112223	7443.37	0	7443.37
West	2018112300	6937.31	0	6937.31
West	2018112301	6610.84	0	6610.84
West	2018112302	6396.43	0	6396.43
West	2018112303	6297.71	0	6297.71
West	2018112304	6303.46	0	6303.46
West	2018112305	6424.97	0	6424.97
West	2018112306	6732.68	0	6732.68
West	2018112307	6966.22	0	6966.22
West	2018112308	7450.28	0	7450.28
West	2018112309	7829.83	0	7829.83
West	2018112310	8100.01	0	8100.01
West	2018112311	8336.95	0	8336.95
West	2018112312	8550.46	0	8550.46
West	2018112313	8757.28	0	8757.28
West	2018112314	8912.59	0	8912.59
West	2018112315	8990.62	0	8990.62
West	2018112316	9021.99	0	9021.99
West	2018112317	9119.46	0	9119.46
West	2018112318	9544.94	0	9544.94
West	2018112319	9356	0	9356
West	2018112320	8957.91	0	8957.91
West	2018112321	8589.31	0	8589.31
West	2018112322	8020.88	0	8020.88
West	2018112323	7397.84	0	7397.84
West	2018112400	6793.93	0	6793.93
West	2018112401	6514.74	0	6514.74
West	2018112402	6405.87	0	6405.87
West	2018112403	6412.3	0	6412.3
West	2018112404	6640.24	0	6640.24
West	2018112405	7246.6	0	7246.6
West	2018112406	8254.65	0	8254.65
West	2018112407	8631.16	0	8631.16
West	2018112408	8712.44	0	8712.44
West	2018112409	8786.58	0	8786.58
West	2018112410	8790.62	0	8790.62
West	2018112411	8726.07	0	8726.07
West	2018112412	8635.08	0	8635.08
West	2018112413	8583.05	0	8583.05
West	2018112414	8538.63	0	8538.63
West	2018112415	8547.36	0	8547.36
West	2018112416	8599.55	0	8599.55
West	2018112417	8925.6	0	8925.6
West	2018112418	9670.75	0	9670.75
West	2018112419	9679.65	0	9679.65
West	2018112420	9620.67	0	9620.67
West	2018112421	9446.16	0	9446.16
West	2018112422	8984.74	0	8984.74
West	2018112423	8399.05	0	8399.05
West	2018112500	8021.16	0	8021.16
West	2018112501	7879.85	0	7879.85
West	2018112502	7840.45	0	7840.45
West	2018112503	7899.36	0	7899.36
West	2018112504	8170.6	0	8170.6
West	2018112505	8906.53	0	8906.53
West	2018112506	10040.7	0	10040.7
West	2018112507	10463	0	10463
West	2018112508	10286	0	10286
West	2018112509	9910.41	0	9910.41
West	2018112510	9498.96	0	9498.96
West	2018112511	9123.85	0	9123.85
West	2018112512	8813.32	0	8813.32
West	2018112513	8689.25	0	8689.25
West	2018112514	8599.44	0	8599.44
West	2018112515	8557.23	0	8557.23
West	2018112516	8590.14	0	8590.14
West	2018112517	8945.34	0	8945.34
West	2018112518	9610.88	0	9610.88
West	2018112519	9679.5	0	9679.5
West	2018112520	9700.65	0	9700.65
West	2018112521	9485.48	0	9485.48
West	2018112522	9165.04	0	9165.04
West	2018112523	8612.68	0	8612.68
West	2018112600	8225.68	0	8225.68
West	2018112601	8076.93	0	8076.93
West	2018112602	8030.79	0	8030.79
West	2018112603	8137.57	0	8137.57
West	2018112604	8496.71	0	8496.71
West	2018112605	9221.77	0	9221.77
West	2018112606	10154.4	0	10154.4
West	2018112607	10524.1	0	10524.1
West	2018112608	10286.8	0	10286.8
West	2018112609	9876.87	0	9876.87
West	2018112610	9485.19	0	9485.19
West	2018112611	9117.81	0	9117.81
West	2018112612	8801.52	0	8801.52
West	2018112613	8693.25	0	8693.25
West	2018112614	8600.48	0	8600.48
West	2018112615	8609.18	0	8609.18
West	2018112616	8594.17	0	8594.17
West	2018112617	8893.3	0	8893.3
West	2018112618	9394.86	0	9394.86
West	2018112619	9260.26	0	9260.26
West	2018112620	9156.44	0	9156.44
West	2018112621	8903.3	0	8903.3
West	2018112622	8551.2	0	8551.2
West	2018112623	8059.15	0	8059.15
West	2018112700	7627.21	0	7627.21
West	2018112701	7381.42	0	7381.42
West	2018112702	7285.21	0	7285.21
West	2018112703	7309.5	0	7309.5
West	2018112704	7448.38	0	7448.38
West	2018112705	7863.52	0	7863.52
West	2018112706	8421.02	0	8421.02
West	2018112707	8853.4	0	8853.4
West	2018112708	9210.81	0	9210.81
West	2018112709	9385.06	0	9385.06
West	2018112710	9381.11	0	9381.11
West	2018112711	9194.73	0	9194.73
West	2018112712	8773.59	0	8773.59
West	2018112713	8331.79	0	8331.79
West	2018112714	7993.32	0	7993.32
West	2018112715	7756.98	0	7756.98
West	2018112716	7558.45	0	7558.45
West	2018112717	7654.42	0	7654.42
West	2018112718	8091.93	0	8091.93
West	2018112719	8117.66	0	8117.66
West	2018112720	8150.44	0	8150.44
West	2018112721	8140.65	0	8140.65
West	2018112722	8015.74	0	8015.74
West	2018112723	7767.16	0	7767.16
West	2018112800	7526.85	0	7526.85
West	2018112801	7379.67	0	7379.67
West	2018112802	7337.35	0	7337.35
West	2018112803	7401.78	0	7401.78
West	2018112804	7584.03	0	7584.03
West	2018112805	7959.02	0	7959.02
West	2018112806	8386.43	0	8386.43
West	2018112807	8580.35	0	8580.35
West	2018112808	8732.15	0	8732.15
West	2018112809	8700.64	0	8700.64
West	2018112810	8505.38	0	8505.38
West	2018112811	8395.85	0	8395.85
West	2018112812	8272.86	0	8272.86
West	2018112813	8196.19	0	8196.19
West	2018112814	8167.06	0	8167.06
West	2018112815	8170.34	0	8170.34
West	2018112816	8154.42	0	8154.42
West	2018112817	8424.22	0	8424.22
West	2018112818	8917.35	0	8917.35
West	2018112819	8787.31	0	8787.31
West	2018112820	8672.97	0	8672.97
West	2018112821	8457.37	0	8457.37
West	2018112822	8096.45	0	8096.45
West	2018112823	7605.85	0	7605.85
West	2018112900	7149.02	0	7149.02
West	2018112901	6820.56	0	6820.56
West	2018112902	6643.99	0	6643.99
West	2018112903	6596.68	0	6596.68
West	2018112904	6605.39	0	6605.39
West	2018112905	6727.46	0	6727.46
West	2018112906	7063.47	0	7063.47
West	2018112907	7336.05	0	7336.05
West	2018112908	7679.84	0	7679.84
West	2018112909	7990.98	0	7990.98
West	2018112910	8204.21	0	8204.21
West	2018112911	8317.2	0	8317.2
West	2018112912	8360.18	0	8360.18
West	2018112913	8327.06	0	8327.06
West	2018112914	8285.26	0	8285.26
West	2018112915	8294.36	0	8294.36
West	2018112916	8302.66	0	8302.66
West	2018112917	8619.62	0	8619.62
West	2018112918	9103.74	0	9103.74
West	2018112919	8992.52	0	8992.52
West	2018112920	8824.46	0	8824.46
West	2018112921	8558.34	0	8558.34
West	2018112922	8136.13	0	8136.13
West	2018112923	7633.13	0	7633.13
West	2018113000	7104.48	0	7104.48
West	2018113001	6738.64	0	6738.64
West	2018113002	6496.06	0	6496.06
West	2018113003	6353.92	0	6353.92
West	2018113004	6317.76	0	6317.76
West	2018113005	6387.97	0	6387.97
West	2018113006	6616.38	0	6616.38
West	2018113007	6800.51	0	6800.51
West	2018113008	7241.3	0	7241.3
West	2018113009	7787.53	0	7787.53
West	2018113010	8197.8	0	8197.8
West	2018113011	8515.77	0	8515.77
West	2018113012	8779.58	0	8779.58
West	2018113013	8963.5	0	8963.5
West	2018113014	9082.98	0	9082.98
West	2018113015	9162.46	0	9162.46
West	2018113016	9179.35	0	9179.35
West	2018113017	9423.97	0	9423.97
West	2018113018	10062.3	0	10062.3
West	2018113019	9979.62	0	9979.62
West	2018113020	9613.87	0	9613.87
West	2018113021	9201.41	0	9201.41
West	2018113022	8493.05	0	8493.05
West	2018113023	7663.86	0	7663.86
Northeast	2018110100	2786.2	0	2786.2
Northeast	2018110101	2761.99	0	2761.99
Northeast	2018110102	2754.11	0	2754.11
Northeast	2018110103	2758.22	0	2758.22
Northeast	2018110104	2775.79	0	2775.79
Northeast	2018110105	2839.56	0	2839.56
Northeast	2018110106	2932.15	0	2932.15
Northeast	2018110107	2993.94	0	2993.94
Northeast	2018110108	3061.4	0	3061.4
Northeast	2018110109	3092.91	0	3092.91
Northeast	2018110110	3079.5	0	3079.5
Northeast	2018110111	3046.76	0	3046.76
Northeast	2018110112	3033.93	0	3033.93
Northeast	2018110113	3029.48	0	3029.48
Northeast	2018110114	3030.39	0	3030.39
